mpn	doc_type	url
BSC117N08NS5	pcb_3d	https://www.infineon.com/assets/row/public/documents/24/60/infineon-pcb-footprints-and-symbols---bsc117n08ns5---12v-300v-n-channel-power-mosfet---cadence-pcbdesigndata-en.zip
OPTIGA-TRUST-X-SLS-32AIA	pcb_3d	https://www.infineon.com/assets/row/public/documents/30/60/infineon-pcb-footprints-and-symbols---optiga-trust-x-sls-32aia---optiga-trust---altium-pcb-en.zip
IPP022N12NM6	pcb_3d	https://www.infineon.com/assets/row/public/documents/24/60/infineon-pcb-footprints-and-symbols-ipp022n12nm6-n-channel-eagle-pcbdesigndata-en.zip
IPG20N04S4-12A	pcb_3d	https://www.infineon.com/assets/row/public/documents/10/60/infineon-pcb-footprints-and-symbols---ipg20n04s4-12a---automotive-mosfet---mentor-pcbdesigndata-en.zip
FF150R12W2T7E-B11	datasheet	https://www.infineon.com/assets/row/public/documents/60/49/infineon-ff150r12w2t7e-b11-datasheet-en.pdf
TLE9893-2QKW62S	pcb_3d	https://www.infineon.com/assets/row/public/documents/10/60/infineon-pcb-footprints-and-symbols-tle9893-2qkw62s-3-phase-bridge-driver-integrated-arm-cortex--m3-eagle-pcbdesigndata-en.zip
GS-065-004-6-L-TR	pcb_3d	https://www.infineon.com/assets/row/public/documents/24/60/infineon-pcb-footprints-and-symbols-gs-065-004-6-l-tr-gan-hemt---gallium-nitride-transistor-cadence-pcbdesigndata-en.zip
TLD5541-2QV	pcb_3d	https://www.infineon.com/assets/row/public/documents/10/60/infineon-pcb-footprints-and-symbols---tld5541-2qv---litix--power-flex---altium-pcbdesigndata-en.zip
IPP65R110CFD7	pqr	https://www.infineon.com/assets/row/public/documents/24/316/infineon-ipp65r110cfd7-productqualificationreport-en.pdf
TLS710B0EJ-V50	pcb_3d	https://www.infineon.com/assets/row/public/documents/10/60/infineon-pcb-footprints-and-symbols---tls710b0ej-v50---linear-voltage-regulators-for-automotive-applications---altium---v1.0.zip-pcb-en.zip
ESD103-B1-02ELS	pqr	https://www.infineon.com/assets/row/public/documents/24/316/infineon-pqr-esd103-b1-02els-productqualificationreport-en.pdf
BSS214NW	datasheet	https://www.infineon.com/assets/row/public/documents/24/49/infineon-bss214nw-ds-en.pdf
TLE75080-ESH	pcb_3d	https://www.infineon.com/assets/row/public/documents/10/60/infineon-pcb-footprints-and-symbols---tle75080-esh---multichannel-spi-switches--controller---eagle-pcbdesigndata-en.zip
IPD082N10N3-G	package	https://www.infineon.com/assets/row/public/documents/24/76/infineon-pg-to252-3-313-ipd082n10n3gatma1-pd-en.pdf
ISC037N03L5IS	pcb_3d	https://www.infineon.com/assets/row/public/documents/24/60/infineon-pcb-footprints-and-symbols---isc037n03l5is---n-channel---eagle-pcbdesigndata-en.zip
IMBG65R040M2H	datasheet	https://www.infineon.com/assets/row/public/documents/24/49/infineon-imbg65r040m2h-datasheet-en.pdf
BTS452R	package	https://www.infineon.com/assets/row/public/documents/10/76/infineon-pg-to252-5-11-bts452ratma1-pd-en.pdf
IMT44R025M2H	pcb_3d	https://www.infineon.com/assets/row/public/documents/24/60/infineon-pcb-footprints-and-symbols-imt44r025m2h-discretes-eagle-pcbdesigndata-en.zip
BBY53-02V	pqr	https://www.infineon.com/assets/row/public/documents/24/316/infineon-bby53-02v-pqr-en.pdf
IPDQ60R045CFD7	pcb_3d	https://www.infineon.com/assets/row/public/documents/24/60/infineon-pcb-footprints-and-symbols-ipdq60r045cfd7-500v-950v-cadstar-pcbdesigndata-en.zip
CYUSB3282-FCAXIT	pcb_3d	https://www.infineon.com/assets/row/public/documents/24/60/infineon-pcb-footprints-and-symbols-cyusb3282-fcaxit-fx5n-altium-pcbdesigndata-en.zip
IRF1010ZS	pqr	https://www.infineon.com/assets/row/public/documents/24/316/infineon-irf1010zs-productqualificationreport-en.pdf
BGSA143ML10	pqr	https://www.infineon.com/assets/row/public/documents/24/316/infineon-pqr-bgsa143ml10-productqualificationreport-en.pdf
AIMZA75R011M2H	datasheet	https://www.infineon.com/assets/row/public/documents/24/49/infineon-aimza75r011m2h-datasheet-en.pdf
AIMDQ75R016M2H	pqr	https://www.infineon.com/assets/row/public/documents/24/316/infineon-aimdq75r016m2h-productqualificationreport-en.pdf
IPAN70R360P7S	pcb_3d	https://www.infineon.com/assets/row/public/documents/24/60/infineon-pcb-footprints-and-symbols---ipan70r360p7s---500v-950v---mentor-pcbdesigndata-en.zip
1ED44171N01B	pcb_3d	https://www.infineon.com/assets/row/public/documents/24/60/infineon-pcb-footprints-and-symbols-1ed44171n01b-gate-driver-ics-mentor-pcbdesigndata-en.zip
IPLT60R099CM8	pcb_3d	https://www.infineon.com/assets/row/public/documents/24/60/infineon-pcb-footprints-and-symbols-iplt60r099cm8-power-mentor-pcbdesigndata-en.zip
BFP740ESD	spice	https://www.infineon.com/assets/row/public/documents/24/50/infineon-an295-bfp740esd-awr-mwo-apllication-example-sm-en.zip
IAUMN10S5N016G	datasheet	https://www.infineon.com/assets/row/public/documents/10/49/infineon-iaumn10s5n016g-datasheet-cn.pdf
BSP612P	pcb_3d	https://www.infineon.com/assets/row/public/documents/24/60/infineon-pcb-footprints-and-symbols---bsp612p---20v-250v-p-channel-power-mosfet---cadence---v1.0.zip-pcb-en.zip
IRFL014N	pcb_3d	https://www.infineon.com/assets/row/public/documents/24/60/infineon-pcb-footprints-and-symbols---irfl014n---n-channel---mentor-pcbdesigndata-en.zip
IPLK60R600PFD7	pcb_3d	https://www.infineon.com/assets/row/public/documents/24/60/infineon-pcb-footprints-and-symbols---iplk60r600pfd7---500v-950v---altium-pcbdesigndata-en.zip
IR3899AMTRPBF	pqr	https://www.infineon.com/assets/row/public/documents/24/316/infineon-ir3899amtrpbf-productqualificationreport-en.pdf
S27KL0643DPBHA020	pcb_3d	https://www.infineon.com/assets/row/public/documents/10/60/infineon-pcb-footprints-and-symbols-s27kl0643dpbha020-psram-pseudostatic-dram-altium-pcbdesigndata-en.zip
BTG7007A-1EPW	pcb_3d	https://www.infineon.com/assets/row/public/documents/10/60/infineon-pcb-footprints-and-symbols-btg7007a-1epw-profet-wire-guard-12v--automotive-smart-high-side-switch-altium-pcbdesigndata-en.zip
AUIRF7647S2TR	pcb_3d	https://www.infineon.com/assets/row/public/documents/10/60/infineon-pcb-footprints-and-symbols---auirf7647s2tr---automotive-mosfet---cadence-pcbdesigndata-en.zip
IPBE65R190CFD7A	pcb_3d	https://www.infineon.com/assets/row/public/documents/24/60/infineon-pcb-footprints-and-symbols---ipbe65r190cfd7a---600v-800v-n-channel-automotive-mosfet---eagle-pcbdesigndata-en.zip
IPB110N20N3LF	pcb_3d	https://www.infineon.com/assets/row/public/documents/24/60/infineon-pcb-footprints-and-symbols---ipb110n20n3lf---12v-300v-n-channel-power-mosfet---cadence-pcbdesigndata-en.zip
IPF036N15NM6	pcb_3d	https://www.infineon.com/assets/row/public/documents/24/60/infineon-pcb-footprints-and-symbols-ipf036n15nm6-150v-cadence-pcbdesigndata-en.zip
CY8C4147AZS-S588	pcb_3d	https://www.infineon.com/assets/row/public/documents/10/60/infineon-pcb-footprints-and-symbols-cy8c4147azs-s588-automotive-psoc-4100s-max-eagle-pcbdesigndata-en.zip
IKW30N65ES5	datasheet	https://www.infineon.com/assets/row/public/documents/60/49/infineon-ikw30n65es5-datasheet-en.pdf
1ED3890MU12M	pcb_3d	https://www.infineon.com/assets/row/public/documents/24/60/infineon-pcb-footprints-and-symbols---1ed3890mu12m---gate-driver-ics---cadence-pcbdesigndata-en.zip
IPP041N12N3-G	pqr	https://www.infineon.com/assets/row/public/documents/24/316/infineon-ipp041n12n3-g-productqualificationreport-en.pdf
BCR183S	package	https://www.infineon.com/assets/row/public/documents/24/76/infineon-pg-sot363-6-1-bcr183sh6327xtsa1-pd-en.pdf
IQEH80NE2LM7UCGSC	pcb_3d	https://www.infineon.com/assets/row/public/documents/24/60/infineon-pcb-footprints-and-symbols-iqeh80ne2lm7ucgsc-n-channel-altium-pcbdesigndata-en.zip
IPB020N03LF2S	pcb_3d	https://www.infineon.com/assets/row/public/documents/24/60/infineon-pcb-footprints-and-symbols-ipb020n03lf2s-n-channel-altium-pcbdesigndata-en.zip
IPW65R110CFD7	datasheet	https://www.infineon.com/assets/row/public/documents/24/49/infineon-ipw65r110cfd7-datasheet-en.pdf
IRLTS2242	pcb_3d	https://www.infineon.com/assets/row/public/documents/24/60/infineon-pcb-footprints-and-symbols---irlts2242---p-channel---mentor-pcbdesigndata-en.zip
DDB6U50N22W1RP-B11	datasheet	https://www.infineon.com/assets/row/public/documents/60/49/infineon-ddb6u50n22w1rp-b11-datasheet-ja.pdf
BSC430N25NSFD	pcb_3d	https://www.infineon.com/assets/row/public/documents/24/60/infineon-pcb-footprints-and-symbols---bsc430n25nsfd---12v-300v-n-channel-power-mosfet---cadence-pcbdesigndata-en.zip
SPA20N60CFD	datasheet	https://www.infineon.com/assets/row/public/documents/24/49/infineon-spa20n60cfd-ds-en.pdf
IPA083N10NM5S	pcb_3d	https://www.infineon.com/assets/row/public/documents/24/60/infineon-pcb-footprints-and-symbols---ipa083n10nm5s---12v-300v-n-channel-power-mosfet---cadence-pcbdesigndata-en.zip
CYPD5126-40LQXIT	pqr	https://www.infineon.com/assets/row/public/documents/24/316/infineon-cypd5126-40lqxit-productqualificationreport-en.pdf
ESD178-B1-W0201	pcb_3d	https://www.infineon.com/assets/row/public/documents/24/60/infineon-pcb-footprints-and-symbols-esd178-b1-w0201-low-capacitance-esd-devices-kicad-pcbdesigndata-en.zip
20CLQ045	spice	https://www.infineon.com/assets/row/public/documents/24/50/infineon-spice-file-20clq045-simulationmodels-en.spi
FS200R12W3T7-B11	datasheet	https://www.infineon.com/assets/row/public/documents/60/49/infineon-fs200r12w3t7-b11-datasheet-en.pdf
IKZA75N65RH5	pcb_3d	https://www.infineon.com/assets/row/public/documents/60/60/infineon-pcb-footprints-and-symbols---ikza75n65rh5---discrete-igbt-with-anti-parallel-diode---altium-pcbdesigndata-en.zip
S70KL1283DPBHV020	pcb_3d	https://www.infineon.com/assets/row/public/documents/10/60/infineon-pcb-footprints-and-symbols-s70kl1283dpbhv020-psram-pseudostatic-dram-mentor-pcbdesigndata-en.zip
IRS2008S	pcb_3d	https://www.infineon.com/assets/row/public/documents/24/60/infineon-pcb-footprints-and-symbols---irs2008s---gate-driver-ics---mentor-pcbdesigndata-en.zip
CY8C4148AZE-S568	pcb_3d	https://www.infineon.com/assets/row/public/documents/10/60/infineon-pcb-footprints-and-symbols-cy8c4148aze-s568-automotive-psoc-4100s-max-cadence-pcbdesigndata-en.zip
FS20R06W1E3-B11	datasheet	https://www.infineon.com/assets/row/public/documents/60/49/infineon-fs20r06w1e3-b11-ds-en-de.pdf
ICL8810	pcb_3d	https://www.infineon.com/assets/row/public/documents/24/60/infineon-pcb-footprints-and-symbols---icl8810---ac-dc-led-driver-ic---altium-pcbdesigndata-en.zip
IRF7455PBF-1	pqr	https://www.infineon.com/assets/row/public/documents/24/316/infineon-irf7455pbf-1-pqr-en.pdf
CYT4DNJBRCQ1BZSGST	pcb_3d	https://www.infineon.com/assets/row/public/documents/10/60/infineon-pcb-footprints-and-symbols-cyt4dnjbrcq1bzsgs-traveo-t2g-cyt4dn-cadence-pcbdesigndata-en.zip
CY8C4245PVA-482T	pcb_3d	https://www.infineon.com/assets/row/public/documents/10/60/infineon-pcb-footprints-and-symbols-cy8c4245pva-482t-automotive-psoc-4200-eagle-pcbdesigndata-en.zip
IGI65D1414A3MS	pcb_3d	https://www.infineon.com/assets/row/public/documents/24/60/infineon-pcb-footprints-and-symbols-igi65d1414a3ms-gallium-nitride-transistor-altium-pcbdesigndata-en.zip
IDWD150E65E7	pcb_3d	https://www.infineon.com/assets/row/public/documents/60/60/infineon-pcb-footprints-and-symbols-idwd150e65e7-silicon-diodes-eagle-pcbdesigndata-en.zip
CY8C4024LQA-S411	pcb_3d	https://www.infineon.com/assets/row/public/documents/10/60/infineon-pcb-footprints-and-symbols-cy8c4024lqa-s411-automotive-psoc-4000s-altium-pcbdesigndata-en.zip
MA12070P	pcb_3d	https://www.infineon.com/assets/row/public/documents/24/60/infineon-pcb-footprints-and-symbols---ma12070p---integrated-class-d-audio-amplifier-ics---mentor-pcbdesigndata-en.zip
FP100R12KT4	spice	https://www.infineon.com/assets/row/public/documents/60/50/infineon-fp100r12kt4-plecs-simulationmodels-en.zip
CY8C4127LCE-HV423	pcb_3d	https://www.infineon.com/assets/row/public/documents/10/60/infineon-pcb-footprints-and-symbols-cy8c4127lce-hv423-psoc-4-hv-pa-144k-cadence-pcbdesigndata-en.zip
IRF7799L2	pcb_3d	https://www.infineon.com/assets/row/public/documents/10/60/infineon-pcb-footprints-and-symbols---auirf7799l2---automotive-mosfet---eagle-pcbdesigndata-en.zip
FS33MR12W1M1H-B70	pcb_3d	https://www.infineon.com/assets/row/public/documents/60/60/infineon-pcb-footprints-and-symbols-fs33mr12w1m1h-b70-modules-cadence-pcbdesigndata-en.zip
IRFB5620	pqr	https://www.infineon.com/assets/row/public/documents/24/316/infineon-irfb5620-productqualificationreport-en.pdf
BC848B	pqr	https://www.infineon.com/assets/row/public/documents/24/316/infineon-bc848b-pqr-en.pdf
SPD30P06P-G	pqr	https://www.infineon.com/assets/row/public/documents/24/316/infineon-spd30p06p-g-productqualificationreport-en.pdf
IMT40R011M2H	pcb_3d	https://www.infineon.com/assets/row/public/documents/24/60/infineon-pcb-footprints-and-symbols-imt40r011m2h-400v-mentor-pcbdesigndata-en.zip
F3L340R12W3H7-H11	spice	https://www.infineon.com/assets/row/public/documents/60/50/infineon-f3l340r12w3h7-h11-plecs-simulationmodels-en.zip
IQE030N06NM5CG	datasheet	https://www.infineon.com/assets/row/public/documents/24/49/infineon-iqe030n06nm5cg-datasheet-en.pdf
BSP149	package	https://www.infineon.com/assets/row/public/documents/24/76/infineon-pg-sot223-4-21-bsp149h6906xtsa1-pd-en.pdf
FS35R12W1T7	datasheet	https://www.infineon.com/assets/row/public/documents/60/49/infineon-fs35r12w1t7-datasheet-ja.pdf
IRHNM57110	datasheet	https://www.infineon.com/assets/row/public/documents/24/49/infineon-irhnm57110-datasheet-en.pdf
BGM787U50	pqr	https://www.infineon.com/assets/row/public/documents/24/316/infineon-pqr-bgm787u50-productqualificationreport-en.pdf
BFR193L3	datasheet	https://www.infineon.com/assets/row/public/documents/24/49/infineon-bfr193l3-ds-en.pdf
XDP730-001	user_manual	https://www.infineon.com/assets/row/public/documents/24/44/infineon-xdp730-001-evaluation-pcba-usermanual-en.pdf
ICE5GR2280AG	pcb_3d	https://www.infineon.com/assets/row/public/documents/24/60/infineon-pcb-footprints-and-symbols---ice5gr2280ag---fixed-frequency-coolset---cadence-pcbdesigndata-en.zip
ISC151N20NM6	pcb_3d	https://www.infineon.com/assets/row/public/documents/24/60/infineon-pcb-footprints-and-symbols-isc151n20nm6-n-channel-cadstar-pcbdesigndata-en.zip
IDWD75E65E7	pcb_3d	https://www.infineon.com/assets/row/public/documents/60/60/infineon-pcb-footprints-and-symbols-idwd75e65e7-silicon-diodes-eagle-pcbdesigndata-en.zip
SPD02N50C3	pqr	https://www.infineon.com/assets/row/public/documents/24/316/infineon-spd02n50c3-pqr-en.pdf
IKQ120N120CS7	pcb_3d	https://www.infineon.com/assets/row/public/documents/60/60/infineon-pcb-footprints-and-symbols---ikq120n120cs7---igbt-discretes---altium-pcbdesigndata-en.zip
IPT60R050G7	pcb_3d	https://www.infineon.com/assets/row/public/documents/24/60/infineon-pcb-footprints-and-symbols-ipt60r050g7-500v-950v-altium-pcbdesigndata-en.zip
TLE9877QXW40	pcb_3d	https://www.infineon.com/assets/row/public/documents/10/60/infineon-pcb-footprints-and-symbols---tle9877qxw40---3-phase-bridge-driver-with-integrated-arm-cortex--m3---eagle-pcb-en.zip
IRFR6215	pcb_3d	https://www.infineon.com/assets/row/public/documents/24/60/infineon-pcb-footprints-and-symbols-irfr6215-p-channel-mentor-pcbdesigndata-en.zip
FF450R12KE7P-E	pcb_3d	https://www.infineon.com/assets/row/public/documents/60/60/infineon-pcb-footprints-and-symbols-ff450r12ke7p-e-power-cadence-pcbdesigndata-en.zip
F4-8MR12W2M1HP-B76	pcb_3d	https://www.infineon.com/assets/row/public/documents/60/60/infineon-pcb-footprints-and-symbols-f4-8mr12w2m1hp-b76-modules-cadstar-pcbdesigndata-en.zip
CYW20829	user_manual	https://www.infineon.com/assets/row/public/documents/30/44/infineon-airoc-tm-cyw20829-bluetooth-r-low-energy-external-pad-module-evaluation-kit-cyw920829b0m2p4epi100-evk-quick-start-guide-usermanual-en.pdf
IMW65R060M2H	pcb_3d	https://www.infineon.com/assets/row/public/documents/24/60/infineon-pcb-footprints-and-symbols-imw65r060m2h-discretes-mentor-pcbdesigndata-en.zip
IMZC120R078M2H	pcb_3d	https://www.infineon.com/assets/row/public/documents/60/60/infineon-pcb-footprints-and-symbols-imzc120r078m2h-discretes-kicad-pcbdesigndata-en.zip
IRHMS9A97064	spice	https://www.infineon.com/assets/row/public/documents/24/50/infineon-irhms9a97064-spice-model-simulationmodels-en.zip
TLD2362-3ET	pcb_3d	https://www.infineon.com/assets/row/public/documents/10/60/infineon-pcb-footprints-and-symbols-tld2362-3et-litix-basic-designspark-pcbdesigndata-en.zip
IGP50N60T	package	https://www.infineon.com/assets/row/public/documents/60/76/infineon-pg-to220-3-1-igp50n60txksa1-pd-en.pdf
IRFR18N15D	fit_report	https://www.infineon.com/assets/row/public/documents/24/376/infineon-irfr18n15d-fitreport-en.pdf
TLE92108-231QX	datasheet	https://www.infineon.com/assets/row/public/documents/10/49/infineon-tle92108-231qx-datasheet-en.pdf
35SCGQ060	datasheet	https://www.infineon.com/assets/row/public/documents/24/49/infineon-35scgq060-datasheet-en.pdf
CYT3BB5CEBQ1AESGST	pcb_3d	https://www.infineon.com/assets/row/public/documents/10/60/infineon-pcb-footprints-and-symbols-cyt3bb5cebq1aesgs-traveo-t2g-cyt3bbcyt4bb-series-eagle-pcbdesigndata-en.zip
FZ400R17KE3	datasheet	https://www.infineon.com/assets/row/public/documents/60/49/infineon-fz400r17ke3-ds-en.pdf
IRFH7545	pqr	https://www.infineon.com/assets/row/public/documents/24/316/infineon-irfh7545-pqr-en.pdf
CYT4BFBCJDQ0BZSGS	pcb_3d	https://www.infineon.com/assets/row/public/documents/10/60/infineon-pcb-footprints-and-symbols-cyt4bfbcjdq0bzsgs-traveo-t2g-cyt4bf-series-cadence-pcbdesigndata-en.zip
FS75R12KT3G	pcb_3d	https://www.infineon.com/assets/row/public/documents/60/60/infineon-fs75r12kt3g-3d-model-pcbdesigndata-en.stp
IAUS300N10S5N014	pcb_3d	https://www.infineon.com/assets/row/public/documents/10/60/infineon-pcb-footprints-and-symbols---iaus300n10s5n014---automotive-mosfet---mentor-pcbdesigndata-en.zip
IRS4427S	pcb_3d	https://www.infineon.com/assets/row/public/documents/24/60/infineon-pcb-footprints-and-symbols---irs4427s---gate-driver-ics---altium-pcbdesigndata-en.zip
2ED020I12-FI	pcb_3d	https://www.infineon.com/assets/row/public/documents/24/60/infineon-pcb-footprints-and-symbols---2ed020i12-fi---gate-driver-ics---mentor-pcbdesigndata-en.zip
IPQC65R017CFD7A	datasheet	https://www.infineon.com/assets/row/public/documents/24/49/infineon-ipqc65r017cfd7a-datasheet-cn.pdf
FS150R12N2T7	pcb_3d	https://www.infineon.com/assets/row/public/documents/60/60/infineon-fs150r12n2t7-3d-model-pcbdesigndata-en.stp
FS200R12W3T7-B11	spice	https://www.infineon.com/assets/row/public/documents/60/50/infineon-fs200r12w3t7-b11-plecs-simulationmodels-en.zip
FZ600R12KE4	datasheet	https://www.infineon.com/assets/row/public/documents/60/49/infineon-fz600r12ke4-ds-en.pdf
BTS5016-2EKA	pcb_3d	https://www.infineon.com/assets/row/public/documents/10/60/infineon-pcb-footprints-and-symbols-bts5016-2eka-automotive-smart-high-side-switch--profet--mentor-v1zip-pcb-en.zip
CYPM1311-48LDXIT	pqr	https://www.infineon.com/assets/row/public/documents/24/316/infineon-cypm1311-48ldxit-productqualificationreport-en.pdf
FP75R07N2E4	datasheet	https://www.infineon.com/assets/row/public/documents/60/49/infineon-fp75r07n2e4-ds-en.pdf
2EDN7524G	pcb_3d	https://www.infineon.com/assets/row/public/documents/24/60/infineon-pcb-footprints-and-symbols-2edn7524g-power-mentor-pcbdesigndata-en.zip
BSZ086P03NS3-G	pcb_3d	https://www.infineon.com/assets/row/public/documents/24/60/infineon-pcb-footprints-and-symbols-bsz086p03ns3-g-p-channel-altium-pcbdesigndata-en.zip
